#	KBUR	1943-06-01T08:00:00+00:00	2017-08-20T04:53:00+00:00
# Potentially problematic gaps: 462
1976-11-13 07:00:00+00:00	1976-11-13 11:00:00+00:00	0 days 04:00:00
1978-03-15 18:00:00+00:00	1978-03-15 22:00:00+00:00	0 days 04:00:00
1978-05-13 03:00:00+00:00	1978-05-13 07:00:00+00:00	0 days 04:00:00
1978-06-03 16:00:00+00:00	1978-06-03 20:00:00+00:00	0 days 04:00:00
1976-09-28 05:00:00+00:00	1976-09-28 09:00:00+00:00	0 days 04:00:00
1978-06-05 19:00:00+00:00	1978-06-05 23:00:00+00:00	0 days 04:00:00
1978-09-30 06:00:00+00:00	1978-09-30 10:00:00+00:00	0 days 04:00:00
1979-03-21 00:00:00+00:00	1979-03-21 04:00:00+00:00	0 days 04:00:00
1979-09-06 08:00:00+00:00	1979-09-06 12:00:00+00:00	0 days 04:00:00
1976-07-21 18:00:00+00:00	1976-07-21 22:00:00+00:00	0 days 04:00:00
1976-06-01 14:00:00+00:00	1976-06-01 18:00:00+00:00	0 days 04:00:00
1976-03-17 23:00:00+00:00	1976-03-18 03:00:00+00:00	0 days 04:00:00
1974-03-13 09:00:00+00:00	1974-03-13 13:00:00+00:00	0 days 04:00:00
1976-03-16 18:00:00+00:00	1976-03-16 22:00:00+00:00	0 days 04:00:00
1975-10-14 18:00:00+00:00	1975-10-14 22:00:00+00:00	0 days 04:00:00
1980-03-07 20:00:00+00:00	1980-03-08 00:00:00+00:00	0 days 04:00:00
1975-09-30 15:00:00+00:00	1975-09-30 19:00:00+00:00	0 days 04:00:00
1980-08-15 19:00:00+00:00	1980-08-15 23:00:00+00:00	0 days 04:00:00
1975-09-07 08:00:00+00:00	1975-09-07 12:00:00+00:00	0 days 04:00:00
1980-08-16 17:00:00+00:00	1980-08-16 21:00:00+00:00	0 days 04:00:00
1974-12-06 17:00:00+00:00	1974-12-06 21:00:00+00:00	0 days 04:00:00
1980-11-07 19:00:00+00:00	1980-11-07 23:00:00+00:00	0 days 04:00:00
1977-08-16 13:00:00+00:00	1977-08-16 17:00:00+00:00	0 days 04:00:00
1974-08-24 15:00:00+00:00	1974-08-24 19:00:00+00:00	0 days 04:00:00
1974-04-21 10:00:00+00:00	1974-04-21 14:00:00+00:00	0 days 04:00:00
1982-01-02 08:00:00+00:00	1982-01-02 12:00:00+00:00	0 days 04:00:00
2003-09-09 11:53:00+00:00	2003-09-09 15:53:00+00:00	0 days 04:00:00
1982-01-27 21:00:00+00:00	1982-01-28 01:00:00+00:00	0 days 04:00:00
1987-09-08 18:00:00+00:00	1987-09-08 22:00:00+00:00	0 days 04:00:00
1994-12-28 03:00:00+00:00	1994-12-28 07:00:00+00:00	0 days 04:00:00
1994-12-18 05:00:00+00:00	1994-12-18 09:00:00+00:00	0 days 04:00:00
1994-10-30 07:00:00+00:00	1994-10-30 11:00:00+00:00	0 days 04:00:00
1994-10-09 09:00:00+00:00	1994-10-09 13:00:00+00:00	0 days 04:00:00
1982-07-15 15:00:00+00:00	1982-07-15 19:00:00+00:00	0 days 04:00:00
1993-11-28 07:00:00+00:00	1993-11-28 11:00:00+00:00	0 days 04:00:00
1993-08-14 08:00:00+00:00	1993-08-14 12:00:00+00:00	0 days 04:00:00
1992-06-21 04:00:00+00:00	1992-06-21 08:00:00+00:00	0 days 04:00:00
